pair,dir,pnl,result,exit_type,confluence
NZDJPY,SELL,-98.95929387180813,LOSS,SL,85.0
NZDJPY,SELL,-97.96970093309005,LOSS,SL,70.0
NZDJPY,SELL,10.79591663161621,WIN,SL,85.0
NZDJPY,BUY,-97.0979630900753,LOSS,SL,85.0
NZDJPY,BUY,-96.12698345917457,LOSS,SL,60.0
NZDJPY,SELL,-95.1657136245828,LOSS,SL,65.0
NZDJPY,BUY,-94.214056488337,LOSS,SL,60.0
NZDJPY,SELL,-93.2719159234536,LOSS,SL,60.0
NZDJPY,SELL,9.879998785774598,WIN,SL,95.0
NZDJPY,BUY,-92.43799675207681,LOSS,SL,85.0
NZDJPY,SELL,122.09970638901912,WIN,SL,65.0
NZDJPY,BUY,-92.73461384844624,LOSS,SL,75.0
NZDJPY,SELL,-91.80726770996178,LOSS,SL,85.0
NZDJPY,BUY,4.594264744313861,WIN,SL,75.0
NZDJPY,SELL,72.38940043361214,WIN,SL,85.0
NZDJPY,SELL,107.10571891567339,WIN,SL,80.0
NZDJPY,BUY,-92.73008887379814,LOSS,SL,85.0
NZDJPY,SELL,7.972911527568937,WIN,SL,45.0
NZDJPY,SELL,75.71148269651245,WIN,SL,75.0
NZDJPY,SELL,-92.63963192730098,LOSS,SL,85.0
NZDJPY,BUY,5.629411473086769,WIN,SL,85.0
NZDJPY,BUY,201.8929653900766,WIN,TP,85.0
NZDJPY,SELL,-93.78845937665959,LOSS,SL,85.0
NZDJPY,BUY,204.27126452236212,WIN,TP,80.0
NZDJPY,SELL,-94.89328742811662,LOSS,SL,85.0
NZDJPY,BUY,-93.94435455383545,LOSS,SL,85.0
NZDJPY,BUY,-93.0049110082971,LOSS,SL,65.0
NZDJPY,SELL,8.611186420415201,WIN,SL,75.0
NZDJPY,SELL,-92.1609737624183,LOSS,SL,80.0
NZDJPY,BUY,-91.2393640247941,LOSS,SL,75.0
NZDJPY,SELL,-90.32697038454617,LOSS,SL,85.0
NZDJPY,BUY,196.73214149753775,WIN,TP,85.0
NZDJPY,SELL,-91.39102209567609,LOSS,SL,55.0
NZDJPY,SELL,88.70431464021082,WIN,SL,65.0
NZDJPY,BUY,78.5260924150465,WIN,SL,80.0
NZDJPY,SELL,8.72036818774176,WIN,SL,55.0
NZDJPY,SELL,7.8678561732162375,WIN,SL,85.0
NZDJPY,BUY,-92.31529818888146,LOSS,SL,85.0
NZDJPY,SELL,-91.39214520699264,LOSS,SL,85.0
NZDJPY,SELL,6.878828495296474,WIN,SL,65.0
NZDJPY,SELL,-90.54701203987568,LOSS,SL,65.0
NZDJPY,BUY,7.845331436758322,WIN,SL,75.0
NZDJPY,SELL,-89.71999523384451,LOSS,SL,85.0
NZDJPY,BUY,-88.82279528150606,LOSS,SL,75.0
NZDJPY,SELL,-87.93456732869099,LOSS,SL,60.0
NZDJPY,BUY,-87.05522165540408,LOSS,SL,80.0
NZDJPY,BUY,-86.18466943885004,LOSS,SL,85.0
NZDJPY,SELL,187.71021003781638,WIN,TP,85.0
NZDJPY,BUY,126.73354083104938,WIN,SL,85.0
NZDJPY,SELL,-88.4672602531502,LOSS,SL,80.0
NZDJPY,SELL,-87.5825876506187,LOSS,SL,85.0
NZDJPY,BUY,-86.70676177411251,LOSS,SL,75.0
NZDJPY,SELL,-85.8396941563714,LOSS,SL,70.0
NZDJPY,BUY,5.728860554472708,WIN,SL,85.0
NZDJPY,SELL,-85.0385858203524,LOSS,SL,60.0
NZDJPY,SELL,-84.18819996214889,LOSS,SL,65.0
NZDJPY,SELL,-83.3463179625274,LOSS,SL,65.0
NZDJPY,BUY,69.49937858466342,WIN,SL,50.0
NZDJPY,BUY,183.05726685124932,WIN,TP,70.0
NZDJPY,SELL,6.003202040396685,WIN,SL,85.0
NZDJPY,BUY,-85.09845325766521,LOSS,SL,100.0
NZDJPY,SELL,-84.24746872508855,LOSS,SL,75.0
NZDJPY,BUY,176.1806487733874,WIN,SL,65.0
NZDJPY,BUY,-85.16680052557153,LOSS,SL,85.0
NZDJPY,SELL,-84.3151325203158,LOSS,SL,55.0
NZDJPY,SELL,183.63835862924424,WIN,TP,100.0
NZDJPY,BUY,63.79455581254848,WIN,SL,100.0
NZDJPY,SELL,8.34227049581849,WIN,SL,85.0
NZDJPY,SELL,-86.02973304448875,LOSS,SL,85.0
NZDJPY,BUY,9.17209307689533,WIN,SL,85.0
NZDJPY,BUY,187.57454461859035,WIN,TP,75.0
NZDJPY,SELL,7.531312184907637,WIN,SL,75.0
NZDJPY,BUY,61.474617265239466,WIN,SL,75.0
NZDJPY,BUY,135.26585444088153,WIN,SL,85.0
NZDJPY,SELL,287.5027924204949,WIN,SL,55.0
NZDJPY,BUY,-92.054647854114,LOSS,SL,85.0
NZDJPY,BUY,86.13208280846543,WIN,SL,85.0
NZDJPY,BUY,-91.99542220365751,LOSS,SL,80.0
NZDJPY,SELL,-91.07546798162093,LOSS,SL,80.0
NZDJPY,SELL,65.77468357208475,WIN,SL,85.0
NZDJPY,SELL,-90.82246013752558,LOSS,SL,70.0
NZDJPY,SELL,164.74497971207964,WIN,SL,85.0
NZDJPY,BUY,-91.56168533327111,LOSS,SL,80.0
NZDJPY,BUY,-90.6460684799384,LOSS,SL,90.0
NZDJPY,SELL,-89.73960779513902,LOSS,SL,85.0
NZDJPY,BUY,-88.84221171718762,LOSS,SL,85.0
NZDJPY,SELL,193.49833712002433,WIN,TP,55.0
NZDJPY,SELL,-89.888772971216,LOSS,SL,80.0
NZDJPY,SELL,-88.98988524150384,LOSS,SL,80.0
NZDJPY,BUY,12.987682653049177,WIN,SL,65.0
NZDJPY,SELL,-88.22986321561928,LOSS,SL,85.0
NZDJPY,BUY,6.172372102282313,WIN,SL,55.0
NZDJPY,SELL,116.80720922693315,WIN,SL,85.0
NZDJPY,BUY,-88.57736039675525,LOSS,SL,75.0
NZDJPY,SELL,192.92149094413418,WIN,TP,65.0
NZDJPY,BUY,-89.62080170222904,LOSS,SL,65.0
NZDJPY,SELL,105.84275551031519,WIN,SL,85.0
NZDJPY,BUY,-89.7830212403099,LOSS,SL,80.0
NZDJPY,SELL,-88.8851910279068,LOSS,SL,75.0
NZDJPY,BUY,-87.99633911762774,LOSS,SL,65.0
NZDJPY,BUY,-87.11637572645147,LOSS,SL,65.0
NZDJPY,SELL,-86.24521196918695,LOSS,SL,75.0
NZDJPY,BUY,-85.38275984949509,LOSS,SL,75.0
NZDJPY,BUY,-84.52893225100013,LOSS,SL,80.0
NZDJPY,SELL,-83.68364292849013,LOSS,SL,85.0
